codigo,SkuEcommerce,CodigoProducto,CodigoBarras,NombreProducto,CodigoIva,Fabricante,PrincipioActivo,Marca,Departamento,Categoría,Subcategoría,PROVEEDOR,ESTADO
200045047,105437.0,200045047.0,7702027044083,PROTECTOR NOSOTRAS DIARIOS NORMAL 100UND,0.0,PRODUCTOS FAMILIA S.A.,PROTECTORES,PRODUCTOS FAMILIA S.A.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036891,105438.0,200036891.0,7702044250214,PROTECTOR SOLAR SUNSCREEN 100 SPF/FPS,0.0,DROGUERIA CUYABRA,-,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200037128,105439.0,200037128.0,7702037652759,PROTECTOR PEZONES MUNCHI 2 UDS,19.0,ALTADIS FARMACEUTICA SAS,PESONERAS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
7703286200852,105440.0,105440.0,7703286200852,PROTECTOR PIEL MIXTA Y DELICADA X 120 GR,19.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7703286207554,105441.0,105441.0,7703286207554,PROTECTOR SOLAR FACTOR 40 SPRAY X 100 ML,19.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7703286206151,105442.0,105442.0,7703286206151,PROTECTOR SOLAR FACTOR 54 X 100 GR,19.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7703286208056,105443.0,105443.0,7703286208056,PROTECTOR SOLAR FACTOR 61 + X 60 GR,19.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
200041373,105444.0,200041373.0,7707302110156,PROTECTOR SOLAR MAWIE SPE 30 TUBO X 60 ML,19.0,SAMARA COSMETICS S.A.S,BLOQUEADORES,MAWIE,CUIDADO PERSONAL,SOLARES,PROTECTOR SOLAR ADULTOS,COOPIDROGAS,ACTIVO
200041319,105445.0,200041319.0,7707271451977,CARNOT SUNCARE PLUS OIL FREE 50+ FRASCO X 100 ML,19.0,AULEN PHARMA S A,-,SUNCARE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200043223,105446.0,200043223.0,7702425406971,PROTECTORES KOTEX LARGOS PAQUETE X 120 UND,0.0,COLOMBIANA KIMBERLY COLPAPEL S.A.,PROTECTORES,KOTEX,CUIDADO PERSONAL,PROTECCION FEMENINA,PROTECTORES,COOPIDROGAS,ACTIVO
200043221,105447.0,200043221.0,7702425887855,PROTECTORES KOTEX LARGOS EXTRA PROTECCION PAQUETE X 16 UND,0.0,COLOMBIANA KIMBERLY COLPAPEL S.A.,PROTECTORES,KOTEX,CUIDADO PERSONAL,PROTECCION FEMENINA,PROTECTORES,COOPIDROGAS,ACTIVO
200043222,105448.0,200043222.0,7702425712072,PROTECTORES KOTEX DIARIOS LARGOS EXTRA PROTECCION PAQUETE X 48 UND,0.0,COLOMBIANA KIMBERLY COLPAPEL S.A.,PROTECTORES,KOTEX,CUIDADO PERSONAL,PROTECCION FEMENINA,PROTECTORES,COOPIDROGAS,ACTIVO
100009240,105449.0,100009240.0,7501142900065,PROVERA 10 MG CAJA X 28 TAB,0.0,PFIZER S A S,MEDROXIPROGESTERONA CAP - TAB,PROVERA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100007873,105450.0,100007873.0,300090286163,PROVERA 5 MG 30 TBS(P)11082(SC)(SF),0.0,ALTADIS FARMACEUTICA SAS,MEDROXIPROGESTERONA,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100026830,105451.0,100026830.0,7709990666847,PROWHEY DM POLVO SABOR VAINILLA LATA X 400 GRS,0.0,BOYDOR SAS,PROTEINAS Y CARBOHIDRATOS,PROWHEY,DROGUERIA,NUTRICION ESPECIALIZADA,ADULTOS,COOPIDROGAS,ACTIVO
100026831,105452.0,100026831.0,7709103460102,PROWHEY DM POLVO SABOR VAINILLA LATA X 850 GRS,0.0,BOYDOR SAS,PROTEINAS Y CARBOHIDRATOS,PROWHEY,DROGUERIA,NUTRICION ESPECIALIZADA,ADULTOS,COOPIDROGAS,ACTIVO
100026834,105453.0,100026834.0,7709990658187,PROWHEY KALORI POLVO SABOR VAINILLA CARAMELO LATA X 460 GRS,0.0,BOYDOR SAS,PROTEINAS Y CARBOHIDRATOS,PROWHEY,DROGUERIA,NUTRICION ESPECIALIZADA,ADULTOS,COOPIDROGAS,ACTIVO
100026833,105454.0,100026833.0,7709103460119,PROWHEY NET POLVO SABOR VAINILLA LATA X 434 GRS,0.0,BOYDOR SAS,PROTEINAS Y CARBOHIDRATOS,PROWHEY,DROGUERIA,NUTRICION ESPECIALIZADA,ADULTOS,COOPIDROGAS,ACTIVO
100026832,105455.0,100026832.0,7709103460188,PROWHEY NET POLVO SABOR VAINILLA LATA X 868 GRS,0.0,BOYDOR SAS,PROTEINAS Y CARBOHIDRATOS,PROWHEY,DROGUERIA,NUTRICION ESPECIALIZADA,ADULTOS,COOPIDROGAS,ACTIVO
100027487,105456.0,100027487.0,7709979366935,PROWHEY ONCARE SABOR VAINILLA LATA X 400 GRS,0.0,BOYDOR SAS,-,PROWHEY,DROGUERIA,NUTRICION ESPECIALIZADA,ADULTOS,COOPIDROGAS,DESCODIFICADO
100027488,105457.0,100027488.0,7709745585119,PROWHEY PLUS NATURAL 320 GR,0.0,BOYDORR SAS,PROTEINAS Y CARBOHID,BOYDORR SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100027490,105458.0,100027490.0,7709990658132,PROWHEY RENAL CRONICO UND,0.0,SALUD MARKET S.A.S.,PROTEINAS Y CARBOHIDRATOS,SALUD MARKET,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100023450,105459.0,100023450.0,7707239275805,PROXTEN PLUS FRASCO X 5 ML,0.0,ESPECIALIDADES OFTALMOLOGICAS S A,PREDNISOLONA,PROXTEN PLUS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
A00259,105460.0,105460.0,7707019352603,PROZIDEX 20 MG 10 CAPSULAS BIOQUIFAR,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
A00291,105461.0,105461.0,7707019352634,PRAZIDEX 20 MG (OMEPRAZOL) CAJA X 30 UND,0.0,DROGUERIA CUYABRA,-,CUYABRA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7709172863194,105462.0,105462.0,7709172863194,PRPOLVIK KD 120 ML,0.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
100012220,105463.0,100012220.0,7704768002155,PRUEBA DE EMBARAZO CASSETTE ICOM,0.0,ALTADIS FARMACEUTICA SAS,PRUEBAS DE EMBARAZO,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036360,105464.0,200036360.0,7500435120050,PRUEBA DE EMBARAZO DIGITAL CLEARBLUE CAJA X 1 UND,0.0,PROCTER Y GAMBLE COLOMBIA LTDA.,PRUEBAS DE EMBARAZO,CLEARBLUE,DROGUERIA,SALUD SEXUAL,PRUEBAS DE EMBARAZO,COOPIDROGAS,ACTIVO
200036361,105465.0,200036361.0,7500435120067,PRUEBA DE EMBARAZO CLEARBLUE DIGITAL PLUS CAJA X 1 UND,0.0,PROCTER Y GAMBLE COLOMBIA LTDA.,PRUEBAS DE EMBARAZO,CLEARBLUE,DROGUERIA,SALUD SEXUAL,PRUEBAS DE EMBARAZO,COOPIDROGAS,ACTIVO
100012222,105466.0,100012222.0,7704768002179,PRUEBA DE EMBARAZO MIDSTREAM ICOM,0.0,ALTADIS FARMACEUTICA SAS,PRUEBAS DE EMBARAZO,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200001995,105467.0,200001995.0,7703689003210,PRUEBA DE EMBARAZO PROFAMILIA UND X 1.00 UND,0.0,ASOCIACION PROFAMILIA,PRUEBAS DE EMBARAZO,PROFAMILIA,DROGUERIA,SALUD SEXUAL,PRUEBAS DE EMBARAZO,COOPIDROGAS,ACTIVO
100012221,105468.0,100012221.0,7704768002162,PRUEBA DE EMBARAZO TIRA ICOM,0.0,ALTADIS FARMACEUTICA SAS,PRUEBAS DE EMBARAZO,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036362,105469.0,200036362.0,7500435120074,PRUEBA DE OVULACION DIGITAL CLEARBLUE CAJA X 1 UND,0.0,PROCTER Y GAMBLE COLOMBIA LTDA.,PRUEBAS DE EMBARAZO,CLEARBLUE,DROGUERIA,SALUD SEXUAL,PRUEBAS DE EMBARAZO,COOPIDROGAS,ACTIVO
7701684078929,105471.0,105471.0,7701684078929,PSYLLIUM HUSK 500 GR,19.0,MULTIFARMA,-,MULTIFARMA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7703286115156,105472.0,105472.0,7703286115156,PSYLLIUM SABOR FRESAX 270 GR,0.0,LABORATORIOS MEDICK S.A.S,-,LABORATORIOS MEDICK S.A.S,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
100011422,105473.0,100011422.0,7703546201957,PULBRONC NF ADULTOS FRASCO X 100.00 ML,0.0,NOVAMED S A,AMONIO/CLOBUTINOL/ORCIPRENALINA,PULBRONC,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100011423,105474.0,100011423.0,7703546201964,PULBRONC NF JARABE NINOS FRASCO X 90.00 ML,0.0,NOVAMED S A,AMONIO/CLOBUTINOL/ORCIPRENALINA,PULBRONC,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100025798,105475.0,100025798.0,5000456055437,PULMICORT 0.5 MG/ML CAJA X 5 UND,0.0,GLENMARK PHARMACEUTICALS COLOMBIA SAS,BUDESONIDA,PULMICORT,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
7709266541465,105476.0,105476.0,7709266541465,PULMOSAN HEDERA HELIX PROPOLEO X 120 ML,0.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7709589774373,105477.0,105477.0,7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,0.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7709936494053,105478.0,105478.0,7709936494053,PULXIMETRO OXIMETRO DE PULSO,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
100006043,105479.0,100006043.0,7702814107564,PYRALVEX ANTICEPTICO BUCOFARINGEO FRASCO X 10 ML,0.0,NTI NEW TRADE INTERNACIONAL S A S,ACIDO SALICILICO,PYRALVEX,DROGUERIA,GRIPA Y TOS,ANTISEPTICO ORAL,COOPIDROGAS,ACTIVO
100016873,105480.0,100016873.0,7795320051254,QLAIRA CAJA X 28 TAB,0.0,BAYER S A,DIENOGEST ESTROGENO/ESTRADIOL,QLAIRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100021035,105481.0,100021035.0,7707200908138,Q-LMMU NE CAJA X 60 CAPS,0.0,SEGUNDO FUENTES EDGAR ,CALOSTRO,SERVIDROGAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200042337,105482.0,200042337.0,7704768003992,Q-LMUNNE FRUTOS ROJOS CAJA X 15 SBS ICOM,19.0,ICOM,VITAMINAS Y MINERALE,ICOM,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200042338,105483.0,200042338.0,7704768004012,Q-LMUNNE VAINILLA CAJA X 15 SBS ICOM,19.0,ICOM,VITAMINAS Y MINERALE,ICOM,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100027628,105484.0,100027628.0,7707355057873,QUANOX CREMA 1% TUBO X 30 GRS,0.0,LABORATORIOS SIEGFRIED S.A.S,IVERMECTINA,QUANOX,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100001368,105485.0,100001368.0,7707355054995,QUANOX GOTAS FRASCO X 5 ML,0.0,LABORATORIOS SIEGFRIED S.A.S,IVERMECTINA,QUANOX,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100016350,105486.0,100016350.0,7707355050485,QUANOX LOCION FRASCO X 60 ML,0.0,LABORATORIOS SIEGFRIED S.A.S,IVERMECTINA,QUANOX,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100012872,105487.0,100012872.0,7707355052588,QUERCETOL 500 MG CAJA X 10 TAB,0.0,LABORATORIOS SIEGFRIED S.A.S,ETAMSILATO,QUERCETOL,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100017911,105488.0,100017911.0,7705959013530,QUETIAPINA 100 MG (GENFAR) CAJA X 30 TAB,0.0,GENFAR S A,QUETIAPINA,GENFAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015828,105489.0,100015828.0,7702057079109,QUETIAPINA 100 MG (MK) CAJA X 30 TAB,0.0,TECNOQUIMICAS S.A.,QUETIAPINA,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015266,105490.0,100015266.0,7703153022839,QUETIAPINA 100 MG 30 TBS PC (P)67170,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015827,105491.0,100015827.0,7702057079024,QUETIAPINA 200 MG (MK) CAJA X 30 TAB,0.0,TECNOQUIMICAS S.A.,QUETIAPINA,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100023646,105492.0,100023646.0,7705959884055,QUETIAPINA 200 MG (GENFAR) CAJA X 200 MG,0.0,GENFAR S A,QUETIAPINA,GENFAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100017215,105493.0,100017215.0,7705959881016,QUETIAPINA 25 MG (GENFAR) CAJA X 30 TAB,0.0,GENFAR S A,QUETIAPINA,GENFAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015829,105494.0,100015829.0,7702057717070,QUETIAPINA 25 MG (MK) CAJA X 30 TAB,0.0,TECNOQUIMICAS S.A.,QUETIAPINA,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015265,105495.0,100015265.0,7703153022822,QUETIAPINA 25 MG 30 TBS PC (P)16793,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100010228,105496.0,100010228.0,7702207158012,QUIETUDE FRASCO X 200 ML,0.0,BOIRON S.A.S,PASIFLORA,QUIETUDE,MEDICAMENTOS NATURALES,HOMEOPATICOS,ANSIEDAD,COOPIDROGAS,ACTIVO
100016853,105497.0,100016853.0,7707067510062,QUIMAR INYECTABLE CAJA X 6 AMP,0.0,LABORATORIOS ARMOFAR,DICLOFENACONDICIONADOR SODICO,QUIMAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100016854,105498.0,100016854.0,7707067510215,QUIMORAL 800 MG 20 TABLETAS,0.0,LABORATORIOS ARMOFAR LIMI,IBUPROFEN,LABORATORIOS ARMOFAR LIMI,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100014140,105499.0,100014140.0,7707239270206,QUIMOX FRASCO X 5.00 ML,0.0,ESPECIALIDADES OFTALMOLOGICAS S A,MOXIFLOXACINO,QUIMOX,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
00312417C,105500.0,105500.0,7707773839143,ESMALTE MASGLO QUISKILLOSA FRASCO X 13.50 ML,19.0,CERESCOS SAS,-,MASGLO,BELLEZA,MAQUILLAJE,UÑAS,OTROS PROVEEDORES,ACTIVO
658325386103,105501.0,105501.0,658325386103,QUITA VICIOS ESENCIAS FLORALES 60ML,0.0,DICOLFARMA,-,DICOLFARMA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
145236987,105502.0,105502.0,145236987,R-15 PLUS JBE CON COLAGENO HIDRO. 250 ML,0.0,DICOLFARMA,-,DICOLFARMA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
6957905872796,105503.0,105503.0,6957905872796,RASCA ENCIAS FIGURAS ANIMALES,19.0,MULTIFARMA,-,MULTIFARMA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
00310076C,105504.0,105504.0,7707194534429,ESMALTE MASGLO ARTISTA REBELDE FRASCO X 13.50 ML,19.0,CERESCOS SAS,-,MASGLO,BELLEZA,MAQUILLAJE,UÑAS,OTROS PROVEEDORES,ACTIVO
200023898,105505.0,200023898.0,7707300932538,REC.C.PUNZANTES/GUARDIAN 0.3 L INVERF.,19.0,ALTADIS FARMACEUTICA SAS,RECOLECTOR,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200017190,105506.0,200017190.0,7707101103106,RECOLECTOR LECHE MATERNA CON BIBERON,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200007133,105507.0,200007133.0,7707081801160,RECOLECTOR DE LECHE MATERNA CAJA X 2.00 UND,19.0,INPLASCO LTDA,RECOLECTORES DE LECHE,SIN MARCA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200037900,105508.0,200037900.0,7707233050293,RECOLECTOR DE LECHE REBEBITOS CAJA X 1 UND,19.0,GRAN ANDINA DE PLASTICOS S.A.S,RECOLECTORES DE LECHE,REBEBITOS,MATERNIDAD Y BEBES,ACCESORIOS MATERNIDAD Y BEBES,LACTANCIA,COOPIDROGAS,ACTIVO
200035359,105509.0,200035359.0,7702123010586,REDOXITOS TOTAL BOLSA X 25 UND,19.0,BAYER S A,VITAMINA C,REDOXITOS,DROGUERIA,VITAMINAS Y MINERALES,VITAMINA C,COOPIDROGAS,ACTIVO
100026042,105510.0,100026042.0,7702123012108,REDOXON TOTAL ECONOPACK TABLETA EFERVESCENTE TUBO X 20 TAB,19.0,BAYER S A,ACIDO ASCORBICO,REDOXON,DROGUERIA,VITAMINAS Y MINERALES,VITAMINA C,COOPIDROGAS,ACTIVO
200004833,105511.0,200004833.0,4005800055812,REDUCTOR DE CICATRICES HANSAPLAST CAJA X 21 UND,0.0,B.D.F. DE COLOMBIA,VITAMINA E,HANSAPLAST,DROGUERIA,PIEL,CICATRIZANTE,COOPIDROGAS,DESCODIFICADO
200040101,105512.0,200040101.0,7707016481191,REDUGELL 400 GR,19.0,LABORATORIOS PRONABELL SA,PRODUCTO NATURAL,LABORATORIOS PRONABELL SA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200044338,105513.0,200044338.0,7891010255725,REFIL NEUTROGENA HYDRO BOOST WATER GEL HIDRATANTE ACIDO HIALURONICO TARRO X 50 GRS,19.0,JOHNSON Y JOHNSON DE COLOMBIA S A,GELES,NEUTROGENA,BELLEZA,CUIDADO FACIAL,ANTIEDAD,COOPIDROGAS,ACTIVO
7707019402087,105514.0,105514.0,7707019402087,REFLEX 750(METOCARBAMOL) TABLETA X 20 UND,0.0,DROGUERIA CUYABRA,-,CUYABRA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
100010601,105515.0,100010601.0,7707204490523,REFLUCIL 5 MG CAJA X 30 COMP,0.0,ADIUM S.A.S,MOSAPRIDA,REFLUCIL,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015515,105516.0,100015515.0,7707040610192,REFLUFIN PLUS SUSPENSION FRASCO X 240.00 ML,0.0,FARMASER S A,ACIDO ALGINICO,REFLUFIN,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100001549,105517.0,100001549.0,7707040610062,REFLUFIN CEREZA FRASCO X 240.00 ML,0.0,FARMASER S A,ACIDO ALGINICO,REFLUFIN,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100001550,105518.0,100001550.0,7707040610000,REFLUFIN CEREZA FRASCO X 360.00 ML,0.0,FARMASER S A,ACIDO ALGINICO,REFLUFIN,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200041540,105519.0,200041540.0,7704768005675,ANDES ORAL MENTA CLAVOS Y CANELA FRASCO X 10 ML,0.0,DROGUERIA CUYABRA,-,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200041541,105520.0,200041541.0,7704768005682,ANDES ORAL MENTA YERBABUENA FRASCO X 10 ML,0.0,DROGUERIA CUYABRA,-,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100023903,105521.0,100023903.0,7707236670894,OFERTA REFRESH TEARS FRASCO X 15 ML GRATIS FRASCO X 10 ML FRASCO X 15 ML,0.0,ABBVIE SAS,CARBOXIMETILCISTEINA,REFRESH TEARS,DROGUERIA,ANTIALERGICOS Y DESCONGESTIONANTES,DESCONGESTIONANTE OFTALMICO,COOPIDROGAS,ACTIVO
100015040,105522.0,100015040.0,7707236679514,REFRESH TEARS FRASCO X 10 ML,0.0,ABBVIE SAS,CARBOXIMETILCELULOSA,REFRESH TEARS,DROGUERIA,ANTIALERGICOS Y DESCONGESTIONANTES,DESCONGESTIONANTE OFTALMICO,COOPIDROGAS,ACTIVO
100021244,105523.0,100021244.0,7704768003497,RELAXUS PASSIFLORA VALERIA.15CAP.ICOM,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100014171,105524.0,100014171.0,7707236670177,RELESTAT FRASCO X 5 ML,0.0,ABBVIE SAS,EPINASTINA,RELESTAT,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100024271,105525.0,100024271.0,7703363006452,RELVAR ELLIPTA 100/25 MCG FRASCO X 30 DOSIS,0.0,GLAXOSMITHKLINE COLOMBIA S A,FLUTICASONA,RELVAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100025429,105526.0,100025429.0,7703363006469,RELVAR ELLIPTA 200/25 MCG FRASCO X 30 DOSIS,0.0,GLAXOSMITHKLINE COLOMBIA S A,FLUTICASONA,RELVAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
614143401350,105527.0,105527.0,614143401350,REMOVEDOR DE CUTICULA AKARELLA,19.0,MULTIFARMA,-,MULTIFARMA,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
200027493,105528.0,200027493.0,7707200904642,REMOVEDOR CUTICULA P/CABRA MAOS,19.0,DROGUERIA CUYABRA,COMPLEMENTARIOS,COPIFAM,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200006599,105529.0,200006599.0,7702215130307,REMOVEDOR LANDER FRASCO X 35.00 ML,19.0,HARTUNG Y CIA  S A,REMOVEDOR DE ESMALTE,LANDER,BELLEZA,MAQUILLAJE,UÑAS,COOPIDROGAS,ACTIVO
200006602,105530.0,200006602.0,7702215130109,REMOVEDOR LANDER TRADICIONAL FRASCO X 55.00 ML,19.0,HARTUNG Y CIA  S A,REMOVEDOR DE ESMALTE,LANDER,BELLEZA,MAQUILLAJE,UÑAS,COOPIDROGAS,ACTIVO
200006605,105531.0,200006605.0,7702215130208,REMOVEDOR LANDER TRADICIONAL FRASCO X 75.00 ML,19.0,HARTUNG Y CIA  S A,REMOVEDOR DE ESMALTE,LANDER,BELLEZA,MAQUILLAJE,UÑAS,COOPIDROGAS,ACTIVO
200040583,105532.0,200040583.0,7702215308690,REMOVEDOR LANDER PROTEI.55ML GTS ESMALTE,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200006601,105533.0,200006601.0,7702215130314,REMOVEDOR LANDER CON PROTEINA FRASCO X 35.00 CC,19.0,HARTUNG Y CIA  S A,REMOVEDOR DE ESMALTE,LANDER,BELLEZA,MAQUILLAJE,UÑAS,COOPIDROGAS,ACTIVO
200006604,105534.0,200006604.0,7702215130116,REMOVEDOR LANDER CON PROTEINA FRASCO X 55.00 ML,19.0,HARTUNG Y CIA  S A,REMOVEDOR DE ESMALTE,LANDER,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200006607,105535.0,200006607.0,7702215130215,REMOVEDOR LANDER PROTEINA 75 ML,19.0,ALTADIS FARMACEUTICA SAS,REMOVEDOR DE ESMALTE,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200040582,105536.0,200040582.0,7702215308676,REMOVEDOR LANDER TRADIC.55ML GTS ESMALTE,19.0,HARTUNG Y CIA S.A.,REMOVEDOR DE ESMALTE,HARTUNG Y CIA S.A.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200040584,105537.0,200040584.0,7702215308683,REMOVEDOR LANDER VITAMI.55ML GTS ESMALTE,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200006603,105538.0,200006603.0,7702215130123,REMOVEDOR LANDER CON VITAMINA E FRASCO X 55.00 ML,19.0,HARTUNG Y CIA  S A,REMOVEDOR DE ESMALTE,LANDER,BELLEZA,MAQUILLAJE,UÑAS,COOPIDROGAS,ACTIVO
200006606,105539.0,200006606.0,7702215130222,REMOVEDOR LANDER VIT.E 75 ML,0.0,OSPINA GUERRERO ALEXANDER ,REMOVEDOR DE ESMALTE,COPIFAM,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200035303,105540.0,200035303.0,7707200908718,SOTTILE REMOVEDOR DE ESMALTES FRASCO X 4 ML,0.0,DROGUERIA CUYABRA,REMOVEDOR DE ESMALTE,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200035304,105541.0,200035304.0,7707200908749,SOTTILE REMOVEDOR DE ESMALTES+B160 FRASCO X 65 ML,0.0,DROGUERIA CUYABRA,REMOVEDOR DE ESMALTE,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036181,105542.0,200036181.0,7704768000731,REMOVEDOR SOTTILE KERATINA 40 ML ICOM,19.0,ALTADIS FARMACEUTICA SAS,REMOVEDOR DE ESMALTE,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
