punto_de_venta,codigo,nombre_producto,inventario_caja,inventario_blister,inventario_unidad,venta_m3,venta_m2,venta_m1,promedio_venta,prom_2_meses,rotacion_diaria,Fecha_activacion,clasificacion,inv_minimo,inv_maximo,inv_fraccion,desviacion_inventario,cant_compra,mayor_costo,inv_avaluado,compra_valuada,cant_exceso
carmesi 33593,A00265,SHAMPOO FUNGISTEROL 200 ML,1.0,0.0,0.0,1.0,3.0,1.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,18000.0,18000.0,18000.0,0.0
carmesi 33593,A00265,SHAMPOO FUNGISTEROL 200 ML,1.0,0.0,0.0,1.0,3.0,1.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,19512.67,19512.67,19512.67,0.0
ciudadela 28233,200026562,JERINGA ALFA INS.0.5 ML 31GX1/3(8MM)100U,0.0,0.0,1.0,1.01,0.31,0.0,0.44,0.16,0.0147,,L,1.0,1.0,0.01,deficit,1.0,36365.0,363.65,36365.0,0.0
cosmocentro1 34060,100023699,HIDRASOL 60 CON ZINC CEREZA 500ML ICOM,2.0,0.0,0.0,9.0,13.0,13.0,11.67,13.0,0.3889,,E,6.0,6.0,2.0,deficit,4.0,6289.0,12578.0,25156.0,0.0
cosmocentro1 34060,100025204,SUERO FISIOLOGICO 500ML BOLSA ICOM,11.0,0.0,0.0,22.0,20.0,24.0,22.0,22.0,0.7333,,E,12.0,12.0,11.0,deficit,1.0,3332.11,36653.21,3332.11,0.0
cosmocentro1 34060,500000017,JUMBO MANI 12UND 35GR,0.0,0.0,1.0,0.92,0.92,1.5,1.11,1.21,0.0371,,B,1.0,1.0,0.08,deficit,1.0,2512.11,200.97,2512.11,0.0
cosmocentro1 34060,500000038,MARGARITAS RECETA CLASICA NATURAL 120G,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0333,10/12/2024,N,3.0,3.0,2.0,deficit,1.0,5555.0,11110.0,5555.0,0.0
cosmocentro1 34060,500000126,LABIAL LIPSTICK 99% ALOE VERA 3.5 GR,1.0,0.0,0.0,4.0,4.0,1.0,3.0,2.5,0.1,16/11/2024,A,2.0,2.0,1.0,deficit,1.0,3193.33,3193.33,3193.33,0.0
cosmocentro2 35981,100026769,FUROSEMIDA 40 MG 300 TBS MK,0.0,0.0,6.0,0.4,2.7,0.6,1.23,1.65,0.0411,,B,1.0,1.0,0.3,deficit,1.0,70459.33,21137.8,70459.33,0.0
cosmocentro3 28047,100005901,LECHE DE MAGNESIA 120 ML MK,1.0,0.0,0.0,5.0,2.0,8.0,5.0,5.0,0.1667,,E,3.0,3.0,1.0,deficit,2.0,7642.0,7642.0,15284.0,0.0
cosmocentro3 28047,100016853,QUIMAR INYECTABLE 6 AMPOLLAS,1.0,0.0,0.0,7.67,3.33,11.67,7.56,7.5,0.2519,,E,4.0,4.0,1.0,deficit,3.0,16108.91,16108.91,48326.73,0.0
globald 26873,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,2520.0,2520.0,2520.0,0.0
globald 26873,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,2520.0,2520.0,2520.0,0.0
globald 26873,100025204,SUERO FISIOLOGICO 500ML BOLSA ICOM,6.0,0.0,0.0,12.0,10.0,16.0,12.67,13.0,0.4222,,E,7.0,7.0,6.0,deficit,1.0,3332.11,19992.66,3332.11,0.0
globald 26873,100027279,VITAMINA E 400 UI+A 3500 UI 150 CAP.ICOM,0.0,0.0,4.0,0.5,0.6,0.9,0.67,0.75,0.0222,,B,1.0,1.0,0.4,deficit,1.0,37876.16,15150.46,37876.16,0.0
holguines 33044,A00214,EUTARPAN 10 MG 10 TBL BIOQUIFAR,5.0,0.0,0.0,12.0,15.0,5.0,10.67,10.0,0.3556,,E,6.0,6.0,5.0,deficit,1.0,1800.0,9000.0,1800.0,0.0
ingenio 38147,100025099,LOSARTAN 50 MG 30 TABLETAS MK,2.0,0.0,0.0,2.0,5.0,4.0,3.67,4.5,0.1222,,A,3.0,3.0,2.0,deficit,1.0,22965.0,45930.0,22965.0,0.0
metro 33045,100006143,MAREOL 72 TABLETAS,0.0,0.0,28.0,0.22,0.78,1.61,0.87,1.2,0.029,,B,1.0,1.0,0.39,deficit,1.0,45095.0,17587.05,45095.0,0.0
metro 33045,200018818,JERINGA ALFA 3P 5 CC 21 X 1 1/2 100 UND,1.0,0.0,37.0,2.9,4.01,3.15,3.35,3.58,0.1118,,A,2.0,2.0,1.37,deficit,1.0,19741.0,27045.17,19741.0,0.0
metro 33045,200045600,TAMPON DIG SUPER SIN APLIC 12UND +15MUL,3.0,0.0,0.0,3.0,0.0,1.0,1.33,0.5,0.0444,7/12/2024,N,4.0,4.0,3.0,deficit,1.0,10097.0,30291.0,10097.0,0.0
minimarket 31447,100012220,PRUEBA DE EMBARAZO CASSETTE ICOM,3.0,0.0,0.0,13.0,6.0,6.0,8.33,6.0,0.2778,,E,4.0,4.0,3.0,deficit,1.0,2038.68,6116.04,2038.68,0.0
minimarket 31447,100023699,HIDRASOL 60 CON ZINC CEREZA 500ML ICOM,3.0,0.0,0.0,18.0,9.0,6.0,11.0,7.5,0.3667,,E,6.0,6.0,3.0,deficit,3.0,6289.0,18867.0,18867.0,0.0
pasoancho 33511,100017083,OMEGA 3 300 MG 60 CAPS.BLAN ICOM,1.0,0.0,0.0,1.0,2.0,2.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,11983.75,11983.75,11983.75,0.0
unicentro 34391,100026395,LEVOTIROXINA 100 MCG 50 TBS,1.0,0.0,0.0,5.0,1.0,2.0,2.67,1.5,0.0889,,A,2.0,2.0,1.0,deficit,1.0,11250.0,11250.0,11250.0,0.0
unicentro 34391,100027175,FLUOXETINA 20 MG 30 CAPSULAS MK,1.0,0.0,0.0,3.0,4.0,8.0,5.0,6.0,0.1667,,E,3.0,3.0,1.0,deficit,2.0,16147.88,16147.88,32295.76,0.0
unicentro 34391,200033180,TOALLAS HUGGIES LIMPIEZA EFECTIVA 16UND,7.0,0.0,0.0,17.0,14.0,14.0,15.0,14.0,0.5,,E,8.0,8.0,7.0,deficit,1.0,1904.0,13328.0,1904.0,0.0
calle_quinta 40285,070847004707,MONSTER GREEN  LATA X473,1.0,0.0,0.0,1.0,1.0,3.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,5894.25,5894.25,5894.25,0.0
calle_quinta 40285,070847004707,MONSTER GREEN  LATA X473,1.0,0.0,0.0,1.0,1.0,3.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,4420.5,4420.5,4420.5,0.0
calle_quinta 40285,100004493,TEGRETOL RET.200 MG 20 TB(P)7960(SC)(SF),1.0,0.0,0.0,5.0,3.0,5.0,4.33,4.0,0.1444,,E,2.0,2.0,1.0,deficit,1.0,7400.0,7400.0,7400.0,0.0
calle_quinta 40285,200040423,GALLETA DUCALES TENTACION 8 UND,0.0,0.0,2.0,1.13,0.38,0.25,0.59,0.32,0.0196,,B,1.0,1.0,0.25,deficit,1.0,0.0,0.0,0.0,0.0
calle_quinta 40285,7705326002600,Ponque Artesano Banano 75 Gr,2.0,0.0,0.0,7.0,6.0,6.0,6.33,6.0,0.2111,,E,3.0,3.0,2.0,deficit,1.0,2338.0,4676.0,2338.0,0.0
podium 29434,200031800,NESTOGENO FORMULA INFANTIL BOLSA 135 GR,1.0,0.0,0.0,1.0,2.0,2.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,9482.5,9482.5,9482.5,0.0
calicanto 33336,200025330,JERINGA ALFA SAFE 50 CC 21 G X 1 1/2,1.0,0.0,0.0,1.0,5.0,2.0,2.67,3.5,0.0889,,A,2.0,2.0,1.0,deficit,1.0,1039.0,1039.0,1039.0,0.0
carmesi 33593,200039792,OXIGENTA CRE.OXIMAR 40 VOLUMENES 100 ML,2.0,0.0,0.0,8.0,2.0,1.0,3.67,1.5,0.1222,,A,3.0,3.0,2.0,deficit,1.0,1781.0,3562.0,1781.0,0.0
carmesi 33593,200045557,TAMP NOSOTRAS DIGITAL REGULAR 5UN SIN AP,2.0,0.0,0.0,2.0,4.0,5.0,3.67,4.5,0.1222,,A,3.0,3.0,2.0,deficit,1.0,3814.36,7628.72,3814.36,0.0
cosmocentro1 34060,100022517,LEGRIP PLUS 10 CAP.BLAN ICOM,6.0,0.0,0.0,16.0,18.0,10.0,14.67,14.0,0.4889,,E,8.0,8.0,6.0,deficit,2.0,9225.4,55352.4,18450.8,0.0
cosmocentro1 34060,200034498,PROT.SOLAR BALAO SPF 50 120 GR ICOM,6.0,0.0,0.0,14.0,13.0,10.0,12.33,11.5,0.4111,,E,7.0,7.0,6.0,deficit,1.0,13336.67,80020.02,13336.67,0.0
cosmocentro1 34060,200045557,TAMP NOSOTRAS DIGITAL REGULAR 5UN SIN AP,2.0,0.0,0.0,2.0,4.0,1.0,2.33,2.5,0.0778,30/11/2024,N,7.0,7.0,2.0,deficit,5.0,3814.36,7628.72,19071.8,0.0
cosmocentro3 28047,100015829,QUETIAPINA 25 MG 30 TBS MK (P)16793,3.0,0.0,0.0,7.0,6.0,9.0,7.33,7.5,0.2444,,E,4.0,4.0,3.0,deficit,1.0,13758.93,41276.79,13758.93,0.0
cosmocentro3 28047,200022040,SPLENDA 300 TABLETAS,1.0,0.0,0.0,2.0,2.0,4.0,2.67,3.0,0.0889,19/11/2024,A,2.0,2.0,1.0,deficit,1.0,16925.0,16925.0,16925.0,0.0
cosmocentro3 28047,500000008,GALLETAS DUX X9UND,15.0,0.0,0.0,6.0,12.0,3.0,7.0,7.5,0.2333,6/12/2024,N,21.0,21.0,15.0,deficit,6.0,605.0,9075.0,3630.0,0.0
cosmocentro3 28047,500000012,GALLETAS TOSH MIEL 9 PAQUETES,2.0,0.0,0.0,0.0,1.0,6.0,2.33,3.5,0.0778,6/12/2024,N,7.0,7.0,2.0,deficit,5.0,617.89,1235.78,3089.45,0.0
cosmocentro3 28047,500000012,GALLETAS TOSH MIEL 9 PAQUETES,2.0,0.0,0.0,0.0,1.0,6.0,2.33,3.5,0.0778,6/12/2024,N,7.0,7.0,2.0,deficit,5.0,0.0,0.0,0.0,0.0
cosmocentro3 28047,500000048,WINNY GOLD ET 5 X 50 UNIDAD,1.0,0.0,0.0,0.0,1.0,1.0,0.67,1.0,0.0222,12/12/2024,N,2.0,2.0,1.0,deficit,1.0,65966.5,65966.5,65966.5,0.0
cosmocentro3 28047,7702192422051,GATORADE FRUT TROPICAL 500 ML,3.0,0.0,0.0,27.0,26.0,14.0,22.33,20.0,0.7444,18/11/2024,E,12.0,12.0,3.0,deficit,9.0,2498.5,7495.5,22486.5,0.0
cosmocentro3 28047,7702192422051,GATORADE FRUT TROPICAL 500 ML,3.0,0.0,0.0,27.0,26.0,14.0,22.33,20.0,0.7444,18/11/2024,E,12.0,12.0,3.0,deficit,9.0,2591.0,7773.0,23319.0,0.0
cosmocentro3 28047,7702192422051,GATORADE FRUT TROPICAL 500 ML,3.0,0.0,0.0,27.0,26.0,14.0,22.33,20.0,0.7444,18/11/2024,E,12.0,12.0,3.0,deficit,9.0,2605.35,7816.05,23448.15,0.0
globald 26873,200039792,OXIGENTA CRE.OXIMAR 40 VOLUMENES 100 ML,1.0,0.0,0.0,2.0,2.0,1.0,1.67,1.5,0.0556,,B,2.0,2.0,1.0,deficit,1.0,1781.0,1781.0,1781.0,0.0
globald 26873,200044819,TINTURA NEGRA 15ML + ACTI. 15ML  COLOR-1,1.0,0.0,0.0,7.0,3.0,4.0,4.67,3.5,0.1556,,E,2.0,2.0,1.0,deficit,1.0,3625.75,3625.75,3625.75,0.0
holguines 33044,100020742,GAVISCON DOBLE ACCION SUSP.10 ML X 12UND,8.0,0.0,1.0,17.83,16.08,16.25,16.72,16.16,0.5573,,E,9.0,9.0,8.08,deficit,1.0,33543.1,271028.25,33543.1,0.0
holguines 33044,200040329,SEDA DENTAL WHOLEFRESH MENTA 50 MTS ICOM,4.0,0.0,0.0,7.0,6.0,14.0,9.0,10.0,0.3,,E,5.0,5.0,4.0,deficit,1.0,2914.0,11656.0,2914.0,0.0
holguines 33044,7622202015540,TRIDENT TUTTI 5 UND 18 PAQUETES,0.0,0.0,5.0,0.06,0.17,0.44,0.22,0.3,0.0074,30/11/2024,N,1.0,1.0,0.28,deficit,1.0,0.0,0.0,0.0,0.0
holguines 33044,7702090022728,GASEOSA MANZANA POSTOBON 3.125ML,1.0,0.0,0.0,0.0,0.0,2.0,0.67,1.0,0.0222,6/12/2024,N,2.0,2.0,1.0,deficit,1.0,5602.0,5602.0,5602.0,0.0
ingenio 38147,100017632,PEDIALYTE CON ZINC 60 UVA 500 ML,7.0,0.0,0.0,15.0,16.0,19.0,16.67,17.5,0.5556,,E,9.0,9.0,7.0,deficit,2.0,8771.87,61403.09,17543.74,0.0
metro 33045,100022707,IPRASYNT 20 MCG INH. 200 DOSIS(P)19560,1.0,0.0,0.0,1.0,3.0,1.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,17479.5,17479.5,17479.5,0.0
metro 33045,100026225,ESP.TELA BLANCO FASTCARE 1X1 12 UND ICOM,0.0,0.0,1.0,0.33,0.17,0.08,0.19,0.12,0.0064,,L,1.0,1.0,0.08,deficit,1.0,12756.0,1020.48,12756.0,0.0
metro 33045,200012690,JERINGA 3P 10ML 21X1.1/2 PRECISION ETERN,13.0,0.0,0.0,29.0,23.0,26.0,26.0,24.5,0.8667,,E,14.0,14.0,13.0,deficit,1.0,234.0,3042.0,234.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4455.9,4455.9,4455.9,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4500.0,4500.0,4500.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4500.0,4500.0,4500.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4358.58,4358.58,4358.58,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4157.1,4157.1,4157.1,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4500.0,4500.0,4500.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4500.0,4500.0,4500.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4500.0,4500.0,4500.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4500.0,4500.0,4500.0,0.0
metro 33045,7709233974418,RODIFLEX 15MG 10 TLBS,1.0,0.0,0.0,5.0,3.0,2.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,4433.33,4433.33,4433.33,0.0
minimarket 31447,100026382,ONDANSETRON 8MG/4ML 4 ML,2.0,0.0,0.0,0.0,1.0,4.0,1.67,2.5,0.0556,4/12/2024,N,5.0,5.0,2.0,deficit,3.0,2537.0,5074.0,7611.0,0.0
minimarket 31447,200038915,PAN.TENA PANTS ULTRA MED 1 UD (PROSKIN),1.0,0.0,0.0,1.0,1.0,3.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,3933.5,3933.5,3933.5,0.0
unicentro 34391,200006502,SEDA DENTAL ORAL B SATIN TAPE 25 MTS,2.0,0.0,0.0,4.0,3.0,10.0,5.67,6.5,0.1889,,E,3.0,3.0,2.0,deficit,1.0,9221.83,18443.66,9221.83,0.0
unicentro 34391,200040697,GEL ANTIBACTERIAL ASEPTIC 120 ML,1.0,0.0,0.0,2.0,7.0,6.0,5.0,6.5,0.1667,,E,3.0,3.0,1.0,deficit,2.0,3360.0,3360.0,6720.0,0.0
podium 29434,7702025148448,GALLETAS TOSH MIEL 9 PAQUETES,0.0,0.0,4.0,1.0,0.0,0.56,0.52,0.28,0.0173,4/12/2024,N,2.0,2.0,0.44,deficit,2.0,6050.0,2662.0,12100.0,0.0
podium 29434,7702025148448,GALLETAS TOSH MIEL 9 PAQUETES,0.0,0.0,4.0,1.0,0.0,0.56,0.52,0.28,0.0173,4/12/2024,N,2.0,2.0,0.44,deficit,2.0,672.22,295.78,1344.44,0.0
calicanto 33336,100011051,AINEDAP 500 MG 10 TBS ICOM,1.0,0.0,0.0,3.0,6.0,5.0,4.67,5.5,0.1556,,E,2.0,2.0,1.0,deficit,1.0,8119.0,8119.0,8119.0,0.0
calicanto 33336,200033276,ACEITE RICINO GOTERO 30 ML DROGAM,1.0,0.0,0.0,1.0,2.0,4.0,2.33,3.0,0.0778,,A,2.0,2.0,1.0,deficit,1.0,2161.25,2161.25,2161.25,0.0
calicanto 33336,7702896001231,DEXABLAS DEXAM. 8MG  5 AMP BLASKOV,15.0,0.0,3.0,29.4,40.4,23.2,31.0,31.8,1.0333,,E,17.0,17.0,15.6,deficit,1.0,7200.0,112320.0,7200.0,0.0
calicanto 33336,7702896001231,DEXABLAS DEXAM. 8MG  5 AMP BLASKOV,15.0,0.0,3.0,29.4,40.4,23.2,31.0,31.8,1.0333,,E,17.0,17.0,15.6,deficit,1.0,7209.75,112472.1,7209.75,0.0
carmesi 33593,100020305,AZITROMICINA 500 MG 3 TBS ICOM MQ,13.0,0.0,0.0,22.0,32.0,25.0,26.33,28.5,0.8778,,E,14.0,14.0,13.0,deficit,1.0,5227.0,67951.0,5227.0,0.0
carmesi 33593,100021360,BELLAFACE SUAVE 28 TBS (P)15279(SC)(SF),4.0,0.0,0.0,3.0,17.0,7.0,9.0,12.0,0.3,,E,5.0,5.0,4.0,deficit,1.0,14216.0,56864.0,14216.0,0.0
carmesi 33593,100026601,ECLAMP 150 MG 30 TABLETAS,1.0,0.0,0.0,0.0,1.0,1.0,0.67,1.0,0.0222,10/01/2025,N,2.0,2.0,1.0,deficit,1.0,67435.5,67435.5,67435.5,0.0
carmesi 33593,200034282,DEXEX RETARDANTE 3 UND ICOM,2.0,0.0,0.0,6.0,6.0,3.0,5.0,4.5,0.1667,,E,3.0,3.0,2.0,deficit,1.0,1782.5,3565.0,1782.5,0.0
cosmocentro1 34060,100018431,COVERAM 10/10 MG 30 COMP.(P)44511(SC),1.0,0.0,0.0,0.0,2.0,2.0,1.33,2.0,0.0444,30/11/2024,N,4.0,4.0,1.0,deficit,3.0,45602.0,45602.0,136806.0,0.0
cosmocentro1 34060,100025353,ATIFLAN 75MG/3ML 6 AMPOLLAS ICOM MQ,1.0,0.0,0.0,9.5,14.5,7.5,10.5,11.0,0.35,,E,6.0,6.0,1.0,deficit,5.0,17542.1,17542.1,87710.5,0.0
cosmocentro1 34060,200009630,CHOCOLATINA JET BLANCA 18 UND 120024,0.0,0.0,4.0,0.5,0.5,0.67,0.56,0.58,0.0186,,B,1.0,1.0,0.22,deficit,1.0,27672.84,6088.02,27672.84,0.0
cosmocentro3 28047,E108,ENERXIS 30 CAPSULAS,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,14800.0,14800.0,14800.0,0.0
globald 26873,100022866,DOLEX FORTE NF 14 TABLETAS,1.0,0.0,0.0,3.07,5.21,2.79,3.69,4.0,0.123,,A,3.0,3.0,1.0,deficit,2.0,23425.0,23425.0,46850.0,0.0
holguines 33044,100005838,ENALAPRIL 5 MG 50 TABLETAS MK,2.0,0.0,0.0,2.0,10.0,6.0,6.0,8.0,0.2,,E,3.0,3.0,2.0,deficit,1.0,14288.5,28577.0,14288.5,0.0
holguines 33044,7702007080360,CHOCOLATINA JUMBO MANI 12UND 35GR,1.0,0.0,0.0,0.0,0.0,11.0,3.67,5.5,0.1222,28/01/2025,N,11.0,11.0,1.0,deficit,10.0,2546.5,2546.5,25465.0,0.0
holguines 33044,A00141,ASMIKET JARABE 120 ML BIOQUIFAR,2.0,0.0,0.0,5.0,3.0,3.0,3.67,3.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,9750.0,19500.0,9750.0,0.0
metro 33045,100023419,CATETER ALFA INTRAVE 22G X1 25 MM,2.0,0.0,0.0,1.0,7.0,3.0,3.67,5.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,1668.5,3337.0,1668.5,0.0
metro 33045,200020902,CREMA DE CALENDULA NAT.EVOL. 60 GR ICOM,1.0,0.0,0.0,3.0,4.0,1.0,2.67,2.5,0.0889,,A,2.0,2.0,1.0,deficit,1.0,9872.2,9872.2,9872.2,0.0
minimarket 31447,100016255,ENEMATROL FOSFATO 133 ML,2.0,0.0,0.0,4.0,4.0,3.0,3.67,3.5,0.1222,,A,3.0,3.0,2.0,deficit,1.0,16649.0,33298.0,16649.0,0.0
unicentro 34391,100019304,ADVIL GRIPA 10 CAPSULAS,1.0,0.0,0.0,3.0,4.0,4.0,3.67,4.0,0.1222,,A,3.0,3.0,1.0,deficit,2.0,18942.5,18942.5,37885.0,0.0
unicentro 34391,200004593,EQUIPO SUERO S.AGUJA MACROGOTEO,1.0,0.0,0.0,2.0,3.0,4.0,3.0,3.5,0.1,,A,2.0,2.0,1.0,deficit,1.0,3050.5,3050.5,3050.5,0.0
unicentro 34391,200038629,CEP.DEN. ADULTO SUAVE ANDES LB,9.0,0.0,0.0,17.0,24.0,21.0,20.67,22.5,0.6889,,E,11.0,11.0,9.0,deficit,2.0,1550.0,13950.0,3100.0,0.0
unicentro 34391,200038629,CEP.DEN. ADULTO SUAVE ANDES LB,9.0,0.0,0.0,17.0,24.0,21.0,20.67,22.5,0.6889,,E,11.0,11.0,9.0,deficit,2.0,1550.0,13950.0,3100.0,0.0
calle_quinta 40285,200034150,AGUA BRISA SIN GAS 600 ML 24 UND ICOM,1.0,0.0,3.0,2.29,3.0,4.46,3.25,3.73,0.1083,,A,2.0,2.0,1.12,deficit,1.0,20294.03,22729.31,20294.03,0.0
calle_quinta 40285,200038170,COCOSETTE WAFER 24 UND,0.0,0.0,1.0,0.21,0.17,0.21,0.2,0.19,0.0066,,L,1.0,1.0,0.04,deficit,1.0,32002.0,1280.08,32002.0,0.0
calle_quinta 40285,7702189057884,CHEETOS TRISSITOS PICANTES 34 GR,3.0,0.0,0.0,8.0,4.0,10.0,7.33,7.0,0.2444,5/11/2024,E,4.0,4.0,3.0,deficit,1.0,1304.0,3912.0,1304.0,0.0
calle_quinta 40285,7702189057884,CHEETOS TRISSITOS PICANTES 34 GR,3.0,0.0,0.0,8.0,4.0,10.0,7.33,7.0,0.2444,5/11/2024,E,4.0,4.0,3.0,deficit,1.0,1304.0,3912.0,1304.0,0.0
calle_quinta 40285,7702189057884,CHEETOS TRISSITOS PICANTES 34 GR,3.0,0.0,0.0,8.0,4.0,10.0,7.33,7.0,0.2444,5/11/2024,E,4.0,4.0,3.0,deficit,1.0,1304.0,3912.0,1304.0,0.0
calle_quinta 40285,7705326012395,Bimbolete Vainilla 55 Gr Bimbo,3.0,0.0,0.0,2.0,11.0,10.0,7.67,10.5,0.2556,,E,4.0,4.0,3.0,deficit,1.0,1258.91,3776.73,1258.91,0.0
calle_quinta 40285,E024,DEXABLAS 8MG 5 AMP  BLASKOV,2.0,0.0,0.0,8.6,11.6,7.4,9.2,9.5,0.3067,,E,5.0,5.0,2.0,deficit,3.0,7200.0,14400.0,21600.0,0.0
calle_quinta 40285,E024,DEXABLAS 8MG 5 AMP  BLASKOV,2.0,0.0,0.0,8.6,11.6,7.4,9.2,9.5,0.3067,,E,5.0,5.0,2.0,deficit,3.0,7201.9,14403.8,21605.7,0.0
podium 29434,100024580,ATORVASTATINA 20 MG 50 TABLETAS LP,1.0,0.0,0.0,1.0,5.0,2.0,2.67,3.5,0.0889,,A,2.0,2.0,1.0,deficit,1.0,7643.0,7643.0,7643.0,0.0
bella_suiza 40350,D01,SILIMFAR SILIMARINA 150MG 20CAPS PHARMADES,0.0,1.0,0.0,2.75,5.75,3.0,3.83,4.38,0.1278,,A,3.0,3.0,0.5,deficit,2.0,18625.4,9312.7,37250.8,0.0
bella_suiza 40350,D01,SILIMFAR SILIMARINA 150MG 20CAPS PHARMADES,0.0,1.0,0.0,2.75,5.75,3.0,3.83,4.38,0.1278,,A,3.0,3.0,0.5,deficit,2.0,19000.0,9500.0,38000.0,0.0
calicanto 33336,200034174,MICROPORE PIEL FAST CARE 2X5 DIS. ICOM,4.0,0.0,0.0,9.0,7.0,10.0,8.67,8.5,0.2889,,E,5.0,5.0,4.0,deficit,1.0,4241.0,16964.0,4241.0,0.0
calicanto 33336,E435,PAÑAL WINNY ULTRATRIM SEC ETAPA 5 POR 30 UND,1.0,0.0,0.0,0.0,3.0,2.0,1.67,2.5,0.0556,,B,2.0,2.0,1.0,deficit,1.0,37479.0,37479.0,37479.0,0.0
carmesi 33593,100000944,ISODINE 24 OVULOS,0.0,0.0,2.0,0.08,0.5,0.33,0.3,0.42,0.0101,,L,1.0,1.0,0.08,deficit,1.0,64171.0,5133.68,64171.0,0.0
carmesi 33593,100016860,PLURIGRAM 500 MG 10 TABLETAS,4.0,0.0,0.0,8.0,10.0,9.0,9.0,9.5,0.3,,E,5.0,5.0,4.0,deficit,1.0,8517.0,34068.0,8517.0,0.0
carmesi 33593,200043974,PANITOS HUM.PEQUENIN ALMENDRA 100 UNDS,2.0,0.0,0.0,5.0,3.0,3.0,3.67,3.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,7893.5,15787.0,7893.5,0.0
cosmocentro1 34060,737186238896,ICE POWER GEL COSMETICA X 60 GR,2.0,0.0,0.0,5.0,10.0,8.0,7.67,9.0,0.2556,,E,4.0,4.0,2.0,deficit,2.0,5665.25,11330.5,11330.5,0.0
cosmocentro1 34060,737186238896,ICE POWER GEL COSMETICA X 60 GR,2.0,0.0,0.0,5.0,10.0,8.0,7.67,9.0,0.2556,,E,4.0,4.0,2.0,deficit,2.0,5641.0,11282.0,11282.0,0.0
cosmocentro1 34060,737186238896,ICE POWER GEL COSMETICA X 60 GR,2.0,0.0,0.0,5.0,10.0,8.0,7.67,9.0,0.2556,,E,4.0,4.0,2.0,deficit,2.0,5669.17,11338.34,11338.34,0.0
cosmocentro2 35981,100024391,SEVEDOL EXTRA FUERTE 8 TABLETAS,1.0,0.0,0.0,1.0,2.0,4.0,2.33,3.0,0.0778,,A,2.0,2.0,1.0,deficit,1.0,13761.25,13761.25,13761.25,0.0
cosmocentro3 28047,100022061,VITYBELL 30 CAP.BLANDAS PC (3%+)(PAE),2.0,0.0,0.0,0.0,0.0,5.0,1.67,2.5,0.0556,30/11/2024,N,5.0,5.0,2.0,deficit,3.0,82239.0,164478.0,246717.0,0.0
