punto_de_venta,codigo,nombre_producto,inventario_caja,inventario_blister,inventario_unidad,venta_m3,venta_m2,venta_m1,promedio_venta,prom_2_meses,rotacion_diaria,Fecha_activacion,clasificacion,inv_minimo,inv_maximo,inv_fraccion,desviacion_inventario,cant_compra,mayor_costo,inv_avaluado,compra_valuada,cant_exceso
calle_quinta 40285,7707019335187,AIRCYS 5 MG X 30 TABL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,19407.0,19407.0,0.0,1.0
calle_quinta 40285,A00223,CINDIMIZOL 200 MG 5 CAPSULAS BIOQUIFAR,11.0,0.0,0.0,2.0,1.0,4.0,2.33,2.5,0.0778,,A,2.0,2.0,11.0,exceso,0.0,7400.0,81400.0,0.0,8.0
podium 29434,00312947C,Admiss Gaston 10 Ml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2048.0,2048.0,0.0,1.0
podium 29434,100000002,BRONCHO-VAXOM NINOS 10 CAP. (3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,98791.0,98791.0,0.0,1.0
podium 29434,100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,38082.5,38082.5,0.0,1.0
podium 29434,100001423,COMPLEJO B JARABE 120 ML EC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,11375.0,11375.0,0.0,1.0
podium 29434,100001936,EMULSION SCOTT CEREZA 360 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,21264.0,21264.0,0.0,1.0
podium 29434,100004805,B-VIT PLUS 6 AMPOLLAS,2.0,0.0,5.0,0.0,0.17,0.0,0.06,0.08,0.0019,,D,0.0,0.0,2.83,exceso,0.0,91703.0,259519.49,0.0,2.0
podium 29434,100005832,DICLOFENACO RETARD 100 MG 20 CAPSULAS MK,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,3.0,exceso,0.0,16275.5,48826.5,0.0,3.0
podium 29434,100014078,DULCOLAX 20 CAPSULAS,3.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0111,,L,1.0,1.0,3.0,exceso,0.0,24719.4,74158.2,0.0,1.0
podium 29434,100017050,DESLODEX D 60 MILILITROS JBE (3%+)(PAE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,71862.0,143724.0,0.0,2.0
podium 29434,100019012,COLIK FORTE 40 TABLETAS,1.0,7.0,4.0,0.13,0.03,0.13,0.1,0.08,0.0032,,D,0.0,0.0,1.98,exceso,0.0,39536.72,78282.71,0.0,1.0
podium 29434,100025330,DEXEX TRIPLE PLACER 3 UND ICOM,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,6.0,exceso,0.0,1783.0,10698.0,0.0,6.0
podium 29434,100025845,AMOXICIL 600 MG+A.CLAV 42.9 MG 100 ML MK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,69257.0,69257.0,0.0,1.0
podium 29434,100027366,BETAMETASONA 0.05% CREMA 20 GR LS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,4550.0,4550.0,0.0,1.0
podium 29434,100027891,2 FARMADRYL 100 MILILITROS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,7909.0,7909.0,0.0,1.0
podium 29434,100028123,BUSCAMINT 12 CAP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9/11/2024,D,0.0,0.0,1.0,exceso,0.0,34600.0,34600.0,0.0,1.0
podium 29434,200004588,EQUI.BOLSA TRAVAD 1500 ML BRD0021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,39778.0,39778.0,0.0,1.0
podium 29434,200014161,ASPIRADOR NASAL RICHARD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,4508.0,9016.0,0.0,2.0
podium 29434,200014919,CETAPHIL LOCION LIMPIA.PIEL GRASA 237 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,32801.0,32801.0,0.0,1.0
podium 29434,200014919,CETAPHIL LOCION LIMPIA.PIEL GRASA 237 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,32801.0,32801.0,0.0,1.0
podium 29434,200024186,DTE.NIVEA ROL.INV.BLACK & WHITE 50 ML H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,9501.0,9501.0,0.0,1.0
podium 29434,200026111,BAJALENGUAS ALFA SAFE 100 UND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,5844.5,5844.5,0.0,1.0
podium 29434,200028287,BIBERON POPOCHO BABY BALL 11 OZ CORCHITO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,12294.0,12294.0,0.0,1.0
podium 29434,200028884,CRE.DEN.SENSODYNE REP.Y PRO.BLAN.100 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,22535.0,22535.0,0.0,1.0
podium 29434,200033155,ACIDO BORICO 500 GR DROGAM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,8945.33,8945.33,0.0,1.0
podium 29434,200039688,DTE.REXONA CLINIC.EXP.AERO. CLEAN 91GR H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,17771.25,17771.25,0.0,1.0
podium 29434,200040409,CHAMPU TEENS ISABELY QUINUAY KERAT.450ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,19923.0,19923.0,0.0,1.0
podium 29434,200041115,DTE.GILLETTE HYDRA GEL ALOE 45 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,7328.0,14656.0,0.0,2.0
podium 29434,200042415,DTE YODORA MINI ROLLO TOT.CONTROL 3UND H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,6164.0,6164.0,0.0,1.0
podium 29434,7703286206458,ACONDICIONADOR K+ B X 400 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,15097.0,15097.0,0.0,1.0
podium 29434,781159050664,ARMONIZA VITANAP JARABE 500 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,11532.6,11532.6,0.0,1.0
podium 29434,789456123,CANABIDEX NF GEL 200 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23/11/2024,D,0.0,0.0,1.0,exceso,0.0,35000.0,35000.0,0.0,1.0
podium 29434,789456123,CANABIDEX NF GEL 200 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23/11/2024,D,0.0,0.0,1.0,exceso,0.0,35000.0,35000.0,0.0,1.0
podium 29434,A00141,ASMIKET JARABE 120 ML BIOQUIFAR,5.0,0.0,0.0,2.0,7.0,3.0,4.0,5.0,0.1333,,E,2.0,2.0,5.0,exceso,0.0,9750.0,48750.0,0.0,2.0
bella_suiza 40350,000848755,Vogue Esm Fantastic Topacio 10Ml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2742.0,2742.0,0.0,1.0
bella_suiza 40350,100001750,KETOPROFENO 100 MG 6 AMPOLLAS GF,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,24039.0,24039.0,0.0,1.0
bella_suiza 40350,100001786,PIROXICAM GEL 0.5% 40 GR GF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,11463.0,11463.0,0.0,1.0
bella_suiza 40350,100004966,POSTINOR 2 0.75 MG 2 TABLETAS (P)17415,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,8636.0,17272.0,0.0,2.0
bella_suiza 40350,100016174,SPLASHTEARS 15 ML,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,3.0,exceso,0.0,25949.0,77847.0,0.0,3.0
bella_suiza 40350,100020152,NULYTELY CAJA 10 SBS (A)(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/11/2024,D,0.0,0.0,1.0,exceso,0.0,168092.0,168092.0,0.0,1.0
bella_suiza 40350,100023114,PREGABALINA 300 MG 30 TBS GF (P)200070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,67819.0,67819.0,0.0,1.0
bella_suiza 40350,100024354,LASONIL ACTIVE GEL 30 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,51420.0,51420.0,0.0,1.0
bella_suiza 40350,100026394,LEVOTIROXINA 50 MCG 50 TBS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,3.0,exceso,0.0,9753.34,29260.02,0.0,3.0
bella_suiza 40350,200004102,PROT.LABIAL CHAPSTICK FRESA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,11526.0,11526.0,0.0,1.0
bella_suiza 40350,200020900,INHALO CAMARA ADULTO ICOM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,10435.33,20870.66,0.0,2.0
bella_suiza 40350,200027646,WHOLEFRESH KIT ORTODONCIA ICOM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,9278.0,9278.0,0.0,1.0
bella_suiza 40350,200030417,PAN.TENA SLIP ULTRA TALLA L 21 UND,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,3.0,exceso,0.0,66879.5,200638.5,0.0,3.0
bella_suiza 40350,200037169,LUBRIDERM MEN 3-1 CON FRAGANCIA 400 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,29576.0,29576.0,0.0,1.0
bella_suiza 40350,200041226,GARNIER EXPRESS ACLARA CREMA FPS30 50 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,28511.0,57022.0,0.0,2.0
bella_suiza 40350,200044320,GLUCERNA VAINILLA 850 GR(PDC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,157629.0,157629.0,0.0,1.0
bella_suiza 40350,200044320,GLUCERNA VAINILLA 850 GR(PDC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,157629.0,157629.0,0.0,1.0
bella_suiza 40350,7703286119758,GEL TERMICO CON ACEITE DE SEMILLA CANNABIS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,22689.0,22689.0,0.0,1.0
calicanto 33336,000826722,Vogue Mascara De Cejas Caoba 8G,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,7889.0,15778.0,0.0,2.0
calicanto 33336,100005015,FINOXAL SUSPENSION 30 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,10496.0,10496.0,0.0,1.0
calicanto 33336,100008101,PREFOX-T GOTAS 5 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,70527.0,70527.0,0.0,1.0
calicanto 33336,100017648,GAVISCON SUSPENSION MENTA 10 ML X 12 UND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,25812.0,25812.0,0.0,1.0
calicanto 33336,100017916,VARICAP 250 MG 30 CAP.BLAN ICOM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,24135.0,24135.0,0.0,1.0
calicanto 33336,100019419,TRAMADOL CLORHIDRA 100 MG GOTAS 10 ML LP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,4267.5,4267.5,0.0,1.0
calicanto 33336,100020638,VITAMINA C 500 MG VICAL T.FRUTTI  MA.144,1.0,0.0,7.0,0.0,0.0,0.08,0.03,0.04,0.0009,,D,0.0,0.0,1.58,exceso,0.0,46318.0,73182.44,0.0,1.0
calicanto 33336,100024146,IBUPROF 200 MG+METOCARB 500 MG 30 TBS MP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,15116.0,15116.0,0.0,1.0
calicanto 33336,100024925,FARMA D VITAMINA D3 5000UI 30 CAP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,55923.0,55923.0,0.0,1.0
calicanto 33336,100025971,ESOMEPRAZOL 20 MG 30 CAPSULAS ICOM,5.0,0.0,2.0,1.67,1.33,0.33,1.11,0.83,0.037,,B,1.0,1.0,5.67,exceso,0.0,20198.5,114525.5,0.0,3.0
calicanto 33336,100026395,LEVOTIROXINA 100 MCG 50 TBS,3.0,0.0,0.0,2.0,2.0,0.0,1.33,1.0,0.0444,,B,1.0,1.0,3.0,exceso,0.0,11250.0,33750.0,0.0,1.0
calicanto 33336,100027603,MINOXIDIL FORTE 5% 60 ML LS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/12/2024,N,0.0,0.0,1.0,exceso,0.0,37334.0,37334.0,0.0,1.0
calicanto 33336,200028805,REPELENTE AUTAN FAMILY CREMA 196 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,14880.0,14880.0,0.0,1.0
calicanto 33336,200033880,TINTURA ARNICA 30 ML DROGAM,3.0,0.0,0.0,0.0,0.0,1.0,0.33,0.5,0.0111,,L,1.0,1.0,3.0,exceso,0.0,1744.0,5232.0,0.0,1.0
calicanto 33336,7702025185368,GALLETAS DUX NOEL INTEGRAL 9 UND,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2/11/2024,D,0.0,0.0,9.0,exceso,0.0,5445.0,49005.0,0.0,9.0
calicanto 33336,7707348530314,TROPXIM - F X 10 OVULOS,4.0,0.0,1.0,0.0,1.0,0.0,0.33,0.5,0.0111,,L,1.0,1.0,4.1,exceso,0.0,18900.0,77490.0,0.0,2.0
calicanto 33336,781159050657,FIBRA ARMONIZA AVENA 450 GR,5.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0111,,L,1.0,1.0,5.0,exceso,0.0,13997.67,69988.35,0.0,3.0
calicanto 33336,A00186,TUDERMIFAR CREMA 40 GR LABQUIFAR,4.0,0.0,0.0,1.0,1.0,3.0,1.67,2.0,0.0556,,B,2.0,2.0,4.0,exceso,0.0,8953.36,35813.44,0.0,1.0
carmesi 33593,06970505530231,LABIAL LIPSTICK 99% ALOE VERA 3.5 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,3865.5,7731.0,0.0,2.0
carmesi 33593,100000170,VALCOTE 500 MG 30 T(3%+)(A)(P)73200(PAE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,125523.5,251047.0,0.0,2.0
carmesi 33593,100004513,VOLTAREN EMULGEL TUBO 30 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,33418.0,33418.0,0.0,1.0
carmesi 33593,100008310,LOSARTAN 50 MG 30 TABLETAS LS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,19679.0,19679.0,0.0,1.0
carmesi 33593,100015515,REFLUFIN PLUS SUSPENSION 240 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,55418.0,55418.0,0.0,1.0
carmesi 33593,100022621,OPTIVE FUSION SOLUCION OFT. 15 ML (3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,71932.0,71932.0,0.0,1.0
carmesi 33593,200026589,NESTLE NESTUM BL 350 GR 5 CEREALES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,15674.5,15674.5,0.0,1.0
carmesi 33593,200030419,PAN.TENA SLIP ULTRA TALLA M 21 UND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,59201.0,59201.0,0.0,1.0
carmesi 33593,200034912,ORTOPEDICO RODILLERA CERRADA ADVAN L NTI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,30415.0,30415.0,0.0,1.0
carmesi 33593,200038464,TOA.TENA MUJER MAXI 30 UND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,35161.0,35161.0,0.0,1.0
carmesi 33593,7703712080386,VILAFAR 5% UNGUENTO TOPICO 15GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,8815.39,17630.78,0.0,2.0
carmesi 33593,7703712080386,VILAFAR 5% UNGUENTO TOPICO 15GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,9482.86,18965.72,0.0,2.0
carmesi 33593,7703712080386,VILAFAR 5% UNGUENTO TOPICO 15GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,8900.0,17800.0,0.0,2.0
carmesi 33593,7703712080386,VILAFAR 5% UNGUENTO TOPICO 15GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,8900.0,17800.0,0.0,2.0
carmesi 33593,7703712080386,VILAFAR 5% UNGUENTO TOPICO 15GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,8900.0,17800.0,0.0,2.0
carmesi 33593,7707345740044,PROPOLEO EXTRACTO X 30 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,10088.0,10088.0,0.0,1.0
carmesi 33593,A00201,NITOXIPAR 30 ML BIOQUIFAR,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0333,,B,1.0,1.0,4.0,exceso,0.0,12992.88,51971.52,0.0,2.0
ciudadela 28233,100001525,FITOSTIMOLINE GAS.10X10 10U(A)(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,119969.0,119969.0,0.0,1.0
ciudadela 28233,100002142,HERREX CARAMELO JARABE 120 ML(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,87649.0,87649.0,0.0,1.0
ciudadela 28233,100004944,VENOSMIL 200 MG 20 CAPSULAS(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,69493.0,69493.0,0.0,1.0
ciudadela 28233,100011240,NEBIDO 1000 MG 4ML 1A.(A)(3%+)(PAE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,296145.37,296145.37,0.0,1.0
ciudadela 28233,100014087,IVERMECTINA 0.6% SOLUCION ORAL 5 ML MK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,17505.5,17505.5,0.0,1.0
ciudadela 28233,100015033,MONTELUKAST 4 MG 30TABLETAS GF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,28045.0,28045.0,0.0,1.0
ciudadela 28233,100016223,IRBESARTAN 150 MG 30 TABLETAS LS(P)22365,5.0,0.0,0.0,1.0,4.0,3.0,2.67,3.5,0.0889,,A,2.0,2.0,5.0,exceso,0.0,16677.0,83385.0,0.0,2.0
ciudadela 28233,100017962,ZALAIN 300 MG 1 OVULO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,72335.5,72335.5,0.0,1.0
ciudadela 28233,100018012,ZIMAQUIN 50 MG 10 TABLETAS (3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,95220.0,95220.0,0.0,1.0
ciudadela 28233,100019231,SYSTANE BALANCE SOL.OFTALMICA 10 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,65452.0,65452.0,0.0,1.0
ciudadela 28233,100020694,HIALTEARS GOTAS 15 ML GTS 10 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,66187.0,66187.0,0.0,1.0
ciudadela 28233,100022093,TADALAFILO 20 MG 1 TABLETA MK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,12798.5,12798.5,0.0,1.0
ciudadela 28233,100022177,NAPROZOL 500 MG 20 TABLETAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,74196.0,74196.0,0.0,1.0
ciudadela 28233,100022272,KETOROLACO INYECTABLE 30MG/M 5AMP. GF,1.0,0.0,1.0,0.0,0.0,0.2,0.07,0.1,0.0022,,D,0.0,0.0,1.2,exceso,0.0,30895.5,37074.6,0.0,1.0
ciudadela 28233,100022849,SAW PALMETTO 320 MG 60 SOFTGELS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,42233.0,42233.0,0.0,1.0
ciudadela 28233,100023073,FYBOGEL NARANJA 10 SBS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,36609.0,36609.0,0.0,1.0
ciudadela 28233,100027700,FORZ SPORT COOL SPRAY FCO 100 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2/11/2024,D,0.0,0.0,1.0,exceso,0.0,26363.5,26363.5,0.0,1.0
ciudadela 28233,200021275,FISIOMAX LUBRICANTE INTIMO 30 SBS,1.0,0.0,8.0,0.0,0.03,0.03,0.02,0.03,0.0007,,D,0.0,0.0,1.27,exceso,0.0,43819.0,55650.13,0.0,1.0
ciudadela 28233,200027910,PASTA LASSAR 60 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,13305.5,13305.5,0.0,1.0
ciudadela 28233,200033716,PRESERVAT.DUO NORMAL LUBRICADO 3 UND S.O,5.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0667,,A,1.0,1.0,5.0,exceso,0.0,7453.27,37266.35,0.0,3.0
ciudadela 28233,200038398,TOA.TENA MUJER MEDIUM 10 UND R4750,5.0,0.0,0.0,1.0,1.0,0.0,0.67,0.5,0.0222,,B,1.0,1.0,5.0,exceso,0.0,9007.4,45037.0,0.0,3.0
ciudadela 28233,200042027,TEATRICAL CRE FACIAL ACLARAD 200 GR (SF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,26109.0,26109.0,0.0,1.0
ciudadela 28233,200043440,PROT SOLAR PHOTODERM MAX AQU SPF 50+40ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,78802.0,78802.0,0.0,1.0
ciudadela 28233,200045614,TERMOMETRO DIGITAL FAST CARE ICOM,6.0,0.0,0.0,1.0,2.0,4.0,2.33,3.0,0.0778,9/11/2024,A,2.0,2.0,6.0,exceso,0.0,6064.88,36389.28,0.0,3.0
ciudadela 28233,7701021112378,PAÑAL CONTENT M 21 UDS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,40066.0,40066.0,0.0,1.0
ciudadela 28233,7702090029857,JUGO HIT MORA 500 ML,6.0,0.0,0.0,1.0,3.0,0.0,1.33,1.5,0.0444,,B,1.0,1.0,6.0,exceso,0.0,1959.86,11759.16,0.0,4.0
ciudadela 28233,7702090029857,JUGO HIT MORA 500 ML,6.0,0.0,0.0,1.0,3.0,0.0,1.33,1.5,0.0444,,B,1.0,1.0,6.0,exceso,0.0,1960.67,11764.02,0.0,4.0
ciudadela 28233,7703286120402,"SHAMPOO CON EXTRACTOS NATURALES HENNA, RO",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,15786.0,15786.0,0.0,1.0
ciudadela 28233,7707332986929,NEWTARPAN 5MG 30 TBLS,3.0,0.0,0.0,0.67,1.67,0.33,0.89,1.0,0.0297,,B,1.0,1.0,3.0,exceso,0.0,17000.01,51000.03,0.0,1.0
ciudadela 28233,7707364300045,VITA BIOSA NARANJA 1 LITRO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,70582.0,70582.0,0.0,1.0
ciudadela 28233,G075,TACNA 375 MG 10 TBL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,31968.0,63936.0,0.0,2.0
ciudadela 28233,G076,XINPA 100 MG 60 ML  WHESTHER,3.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0111,,L,1.0,1.0,3.0,exceso,0.0,13100.0,39300.0,0.0,1.0
